	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
925	925	0.01	14	4	95.6157	43.8501	146.439	8.89038	9142.36	15.3974	4313080	49.1837	5.14978	1922.83	1821	31.5567	125867	26488.8	55.0607	5.52216e+06	3.84578e+06	3.56945	0.0413784	143.254	8.76788	45.9987	5.02728	0.637119	3200184347896181811	0.009199	42	2	6250	23	0.4291	0.5701	0.9992	1590113200711076715	True	True	True
927	927	0.00631	12	5	93.0154	40.9697	173.541	8.8889	8651.87	20.2842	4164630	59.2592	5.31758	1678.51	1727.07	37.5465	119115	23125.8	55.0607	5.77207e+06	4.07026e+06	8.00171	0.0351924	170.194	8.78431	55.9123	5.21299	0.713848	-8815328846251384062	0.00944691	42	0	6250	48	0.4504	0.548	0.9984	1590167518262898555	True	True	True
929	929	0.003162	16	2	101.126	64.3494	87.0131	8.85428	10226.5	628.725	2102030	29.8736	4.77289	4140.84	1952.23	32.3199	192552	77979.6	75.3071	2.7564e+06	2.28253e+06	8.00171	0.0365093	83.7029	8.61783	26.5634	4.53645	22.9543	-5731590468595689123	0.00972058	42	0	6250	40	0.4059	0.5941	1	1590113491361510543	True	True	True
930	930	0.001	8	6	96.7491	47.3157	204.646	9.023	9360.38	117.104	2298230	67.2049	5.40614	2238.77	2380.06	39.1511	132686	31750.9	56.692	2.88706e+06	2.06807e+06	4.43943	0.0302316	201.147	8.93092	63.706	5.31406	3.54022	-8450065874759005672	0.00912485	42	1	6250	170	0.49004	0.5098	0.99984	1590114470240286002	True	True	True
936	936	0.001585	12	6	113.926	52.5575	216.242	9.32818	12979	39.0544	5157330	70.8212	5.5013	2762.29	3049.65	40.6758	195290	41579.4	60.18	6.56289e+06	4.57365e+06	4.26223	0.0310405	212.77	9.23679	67.3488	5.40992	1.21227	-661802221272114476	0.0098617	42	3	6250	138	0.4547	0.5445	0.9992	1590115501848157762	True	True	True
938	938	0.01	8	4	72.9832	35.7649	134.335	8.42483	5326.55	24.4599	1414630	45.5497	5.01001	1279.13	1194.77	30.0943	69269.1	16650.1	52.0024	1.77391e+06	1.27137e+06	4.09542	0.0406882	131.133	8.30169	42.3479	4.88686	0.995231	-2972983487453045749	0.00891242	42	1	6250	23	0.42912	0.5704	0.99952	1590113064986279389	True	True	True
939	939	0.00631	10	4	85.5252	41.3666	141.565	8.70292	7314.55	36.3703	2205780	46.9555	5.06408	1711.19	1679.85	29.2289	103690	24273.5	56.692	2.852e+06	2.05355e+06	4.03143	0.042623	138.41	8.58156	43.8001	4.94272	1.55021	3882904860782726600	0.00982902	42	0	6250	21	0.44474	0.5551	0.99984	1590167158503639235	True	True	True
940	940	0.01	8	2	70.1779	48.3263	77.3535	8.16431	4924.94	359.849	531030	27.779	4.62327	2335.43	841.807	33.5395	71921.1	34116.3	58.397	714719	616133	8.75886	0.0430813	74.2088	7.93969	24.6343	4.39865	15.5028	-5783648748449743143	0.00958002	42	3	6250	34	0.3885	0.6115	1	1590113238285108306	True	True	True
941	941	0.00631	10	5	85.4672	38.9981	168.695	8.73745	7304.65	19.4695	2895530	57.9304	5.27606	1520.85	1501.97	37.6066	92365.9	19247.3	50.5679	4.15154e+06	3.01954e+06	10.9113	0.0364435	165.383	8.63395	54.6184	5.17256	0.709535	766653553017414007	0.00988144	42	2	6250	51	0.43978	0.5591	0.99888	1590167172839099896	True	True	True
942	942	0.001	14	2	99.5267	65.4991	86.4576	8.8146	9905.57	1051.2	1611780	29.7116	4.76131	4290.13	1948.47	33.036	214623	92965.7	86.6592	2.03419e+06	1.69797e+06	8.5598	0.0335513	83.063	8.57212	26.3169	4.51884	35.269	3578242393471216772	0.00999494	42	4	6250	98	0.4258	0.5742	1	1590114894835968509	True	True	True
943	943	0.00631	10	6	91.4804	41.1457	199.699	8.89281	8368.67	8.89149	3585280	68.9077	5.45094	1692.97	1685.87	44.3354	111949	22663.7	53.4988	4.52175e+06	3.09421e+06	3.54325	0.0361189	196.378	8.80542	65.5867	5.36355	0.321151	-6474181212330827612	0.00883396	42	4	6250	66	0.45686	0.5425	0.99936	1590167170737848803	True	True	True
952	952	0.00631	12	5	92.9185	40.7773	173.262	8.88018	8633.84	16.6296	4164630	59.1639	5.31461	1662.79	1709.17	37.1352	122388	23587.5	56.692	5.71164e+06	4.00221e+06	7.11111	0.0360345	169.939	8.77632	55.8406	5.21075	0.59924	-8815328846251384062	0.00961961	42	1	6250	52	0.45532	0.5434	0.99872	1590167246275759035	True	True	True
958	958	0.01	10	4	81.0702	38.6704	139.125	8.60906	6572.38	19.7443	2205780	46.9032	5.06207	1495.4	1412.84	30.1724	85465.6	19461.8	52.0024	2.77408e+06	1.9604e+06	3.78991	0.0405011	135.919	8.48573	43.6968	4.93874	0.799668	8705854758196026119	0.00903906	42	2	6250	25	0.43812	0.5614	0.99952	1590113142769920869	True	True	True
959	959	0.001585	10	2	84.2981	56.592	82.149	8.50685	7106.16	965.748	826280	28.6718	4.68705	3202.66	1374.29	32.9047	125178	56427.5	70.4499	1.06169e+06	897690	9.07073	0.0350643	78.7985	8.26752	25.3213	4.44772	33.8633	426248914965896853	0.00999819	42	1	6250	83	0.4178	0.5822	1	1590113828065239046	True	True	True
961	961	0.003162	16	4	116.13	57.9708	155.892	9.25395	13486.1	116.674	5629230	50.4602	5.19888	3360.62	3139.6	29.7228	222703	55511.2	66.0479	7.39591e+06	5.44516e+06	4	0.0390186	152.648	9.12919	47.2165	5.07412	4.55246	-3898319721660655299	0.00986424	42	4	6250	23	0.4612	0.5388	1	1590114022940592737	True	True	True
962	962	0.01	8	2	70.2527	48.4663	77.354	8.16434	4935.44	361.487	531030	27.8957	4.63161	2348.98	831.209	34.5972	81514.6	38807.1	66.0479	715612	617508	8.75886	0.0461409	74.278	7.94463	24.8197	4.41189	16.6793	-5783648748449743143	0.00990772	42	0	6250	35	0.3963	0.6037	1	1590112983587263370	True	True	True
965	965	0.001	16	4	125.413	66.75	159.021	9.3743	15728.4	512.642	5629230	51.2296	5.22846	4455.56	3820.56	29.7382	317280	89894.6	80.6845	6.97362e+06	5.20265e+06	4.74684	0.0330067	155.61	9.2431	47.8185	5.09727	16.9206	5812349128615729751	0.00965076	42	0	6250	34	0.504	0.496	1	1590114030366290971	True	True	True
968	968	0.01	14	4	96.1733	44.2986	146.649	8.89846	9249.3	15.148	4313080	49.0828	5.1459	1962.36	1866.55	31.3131	127339	27033	55.0607	5.50589e+06	3.83884e+06	3.39196	0.041241	143.461	8.77583	45.8945	5.02327	0.624718	3200184347896181811	0.00897447	42	1	6250	21	0.41914	0.5807	0.99984	1590113099987851286	True	True	True
969	969	0.001585	10	3	90.682	51.8971	114.45	8.71822	8223.23	547.981	1516030	38.1327	4.90237	2693.31	1921.18	26.9654	144852	47456.6	70.4499	1.88576e+06	1.4641e+06	6.05917	0.0342163	111.075	8.54947	34.7576	4.73361	18.7499	981211836129003067	0.00998272	42	4	6250	29	0.498	0.502	1	1590114087797511952	True	True	True
970	970	0.01	14	2	87.1212	54.5498	83.1133	8.57573	7590.1	217.384	1611780	29.4152	4.74014	2975.68	1237.01	32.9513	142918	56043.3	75.3071	2.24824e+06	1.87204e+06	8.5598	0.0421978	79.948	8.34962	26.2498	4.51405	9.17313	871334127900106982	0.00931948	42	0	6250	27	0.3772	0.6228	1	1590112977638986165	True	True	True
971	971	0.01	16	3	98.7731	50.6826	117.707	8.88109	9756.13	49.7193	3865630	39.5065	4.97105	2568.73	1924.17	28.6142	151353	39865.5	62.0459	5.15588e+06	3.86952e+06	4.78749	0.0438619	114.581	8.72476	36.3798	4.81472	2.18078	6070358833646617446	0.0091693	42	3	6250	17	0.42024	0.5796	0.99984	1590113478217018661	True	True	True
973	973	0.00631	12	2	85.1745	55.0415	82.5455	8.53516	7254.69	394.691	1186530	28.9313	4.70558	3029.56	1287.44	32.7354	116096	48493.8	64	1.59513e+06	1.33695e+06	7.82776	0.0386901	79.2933	8.30286	25.6791	4.47328	15.2707	1796527129861811897	0.0090333	42	0	6250	33	0.3939	0.6061	1	1590113488770537488	True	True	True
974	974	0.01	8	6	79.658	39.4946	189.51	8.62468	6345.39	8.9855	2298230	66.6066	5.39039	1559.83	1271.61	44.7589	82514.6	20299.4	52.0024	2.92502e+06	2.12188e+06	4.26223	0.0385149	186.253	8.53898	63.3499	5.30469	0.346076	-5160728813457670496	0.00825347	42	1	6250	67	0.47042	0.5291	0.99952	1590113257829619127	True	True	True
976	976	0.001585	10	6	104.09	48.4387	209.84	9.15969	10834.7	42.2352	3585280	68.7984	5.44807	2346.3	2636.85	39.6404	163029	35320.9	60.18	4.57896e+06	3.21199e+06	4.40312	0.0325552	206.415	9.06956	65.3736	5.35794	1.37498	516438601403070554	0.00966028	42	0	6250	121	0.47238	0.5273	0.99968	1590113671139498124	True	True	True
977	977	0.001585	10	6	103.633	48.3199	209.694	9.15585	10739.9	43.2569	3585280	68.9569	5.45224	2334.81	2591.84	40.1114	152237	33112.1	56.692	4.5121e+06	3.14859e+06	4	0.0341991	206.318	9.06701	65.5814	5.36341	1.47935	516438601403070554	0.0097225	42	1	6250	130	0.48626	0.5131	0.99936	1590114188595322061	True	True	True
978	978	0.001	16	4	125.908	67.3267	159.231	9.38238	15852.7	566.034	5629230	51.3011	5.23122	4532.88	3849.45	30.0767	343467	98224.9	86.6592	7.0165e+06	5.25863e+06	5.08731	0.0314129	155.771	9.24928	47.8406	5.09812	17.7808	5812349128615729751	0.00923157	42	1	6250	34	0.50608	0.4936	0.99968	1590114232647931848	True	True	True
980	980	0.001585	12	3	98.9034	56.2308	117.612	8.87634	9781.88	513.437	2179230	39.0165	4.94656	3161.9	2253.67	27.5442	197333	63800.1	80.6845	2.68771e+06	2.07417e+06	5.61866	0.0319218	114.168	8.70411	35.572	4.77433	16.3899	7096428205270475247	0.0085731	42	2	6250	29	0.4887	0.5113	1	1590113885690698894	True	True	True
982	982	0.001	14	6	127.585	60.103	224.127	9.53568	16277.9	77.7052	7014380	72.3729	5.54213	3612.37	3955	39.38	268800	59668.1	66.0479	8.73939e+06	6.10631e+06	3.96893	0.0293959	220.601	9.44286	68.846	5.44932	2.28421	-8848986184548619366	0.00934005	42	1	6250	117	0.48098	0.5187	0.99968	1590167165145922732	True	True	True
985	985	0.001585	8	4	86.2947	45.5377	141.699	8.70806	7446.77	372.95	1414630	46.5216	5.04739	2073.68	1887.17	28.3118	122982	34261.4	66.0479	1.83686e+06	1.38641e+06	5.17815	0.038474	138.441	8.58277	43.2639	4.92209	14.3489	-3178737438246148975	0.00964496	42	2	6250	33	0.4945	0.5055	1	1590113685734499005	True	True	True
989	989	0.001	8	4	88.6618	47.72	142.559	8.74114	7860.92	564.551	1414630	46.7826	5.05743	2277.2	1999	28.7396	143125	41476	72.8178	1.79247e+06	1.35592e+06	5.22449	0.0348866	139.203	8.61208	43.427	4.92837	19.6952	217228522785232791	0.00973818	42	4	6250	38	0.52638	0.4733	0.99968	1590114324896160162	True	True	True
990	990	0.01	12	4	88.9508	41.4176	143.261	8.76814	7912.25	18.1156	3171930	48.0477	5.10609	1715.41	1655.11	30.5646	108934	23633.7	55.0607	4.00475e+06	2.79612e+06	3.41649	0.041636	140.082	8.64588	44.8689	4.98383	0.754261	1534727104028171244	0.00920898	42	2	6250	22	0.43058	0.5691	0.99968	1590113171112126262	True	True	True
991	991	0.01	12	6	95.4682	43.4472	201.787	8.94778	9114.18	6.89355	5157330	71.0213	5.50657	1887.66	1602.64	47.5575	133081	27579.1	58.397	6.55971e+06	4.53616e+06	4.09542	0.0422998	198.624	8.86455	67.8583	5.42333	0.291595	-2784644901043528648	0.00902928	42	2	6250	76	0.44284	0.557	0.99984	1590113592601302733	True	True	True
992	992	0.01	14	4	95.6847	43.711	146.523	8.89359	9155.56	14.7694	4313080	48.9063	5.13911	1910.65	1867.27	30.5494	129783	27100.5	56.692	5.50106e+06	3.8163e+06	3.54325	0.0387914	143.273	8.7686	45.6567	5.01412	0.572925	3200184347896181811	0.00799274	42	4	6250	21	0.42688	0.5728	0.99968	1590113426497378317	True	True	True
997	997	0.001	10	5	99.8951	48.6414	178.59	9.04668	9979.02	135.398	2895530	58.2745	5.28682	2365.99	2470.01	33.6496	154810	36720.8	62.0459	4.12596e+06	3.0874e+06	8.86101	0.0292988	175.06	8.93636	54.7443	5.17649	3.96699	4108024635023438784	0.00947812	42	3	6250	96	0.48086	0.5185	0.99936	1590114877407667830	True	True	True
999	999	0.001	8	3	82.6954	48.2489	111.021	8.54678	6838.52	731.322	972830	37.2464	4.85805	2327.95	1624.35	26.7004	120464	41021.9	70.4499	1.22014e+06	959097	7.49647	0.0344176	107.652	8.37832	33.8772	4.68959	25.1703	3577345688727135263	0.00997299	42	4	6250	42	0.5213	0.4787	1	1590114423744847008	True	True	True
1003	1003	0.001	10	4	99.2924	53.2527	147.938	8.94803	9858.98	570.766	2205780	48.1969	5.11182	2835.85	2469	28.7833	179498	51646	72.8178	2.80268e+06	2.11769e+06	5.31905	0.0357675	144.607	8.81992	44.8662	4.98372	20.4149	2885509863050597092	0.00984656	42	3	6250	37	0.5187	0.4813	1	1590114209754252617	True	True	True
1004	1004	0.001	12	2	92.7574	61.754	84.6276	8.68389	8603.94	1078.08	1186530	29.3693	4.73686	3813.55	1664.65	33.5935	167639	74314.9	77.9263	1.55854e+06	1.31797e+06	11.1984	0.0331519	81.2209	8.44055	25.9626	4.49353	35.7404	6884079626664233470	0.00936889	42	1	6250	108	0.4284	0.5716	1	1590114104832772770	True	True	True
1005	1005	0.001585	14	4	114.605	59.9302	155.052	9.22165	13134.3	356.742	4313080	50.1382	5.18649	3591.63	3180.78	29.4382	255897	69991.4	77.9263	5.53171e+06	4.13711e+06	4.74684	0.0366297	151.745	9.09446	46.8313	5.0593	13.0674	8073524614828840347	0.00933852	42	1	6250	28	0.4954	0.5046	1	1590113832347232667	True	True	True
1009	1009	0.003162	14	4	108.556	54.0662	152.735	9.13252	11784.4	120.895	4313080	49.5423	5.16357	2923.16	2791.02	29.0792	194604	48287.9	66.0479	5.67576e+06	4.17642e+06	4.1943	0.0397132	149.509	9.00844	46.3162	5.03949	4.80113	549308750305819387	0.00990356	42	0	6250	21	0.46024	0.5396	0.99984	1590113491359581661	True	True	True
1012	1012	0.00631	14	6	107.195	44.7753	210.274	9.17112	11490.8	7.7207	7014380	71.9232	5.5303	2004.83	2144.72	44.9172	158194	27617.6	55.0607	9.05682e+06	6.00461e+06	4	0.0369793	206.977	9.08435	68.6258	5.44353	0.285506	-127866482121014666	0.00953267	42	3	6250	66	0.44006	0.5593	0.99936	1590114669045668660	True	True	True
1015	1015	0.001	16	4	126.375	67.7979	159.245	9.38291	15970.7	571.842	5629230	51.3017	5.23124	4596.56	3885.37	30.1527	322169	92738.7	80.6845	6.99752e+06	5.24881e+06	5.22449	0.0313972	155.784	9.24979	47.8406	5.09812	17.9542	5812349128615729751	0.00867622	42	3	6250	29	0.5023	0.4977	1	1590114671977607104	True	True	True
1016	1016	0.00631	10	4	86.1634	41.8755	141.925	8.71674	7424.13	40.0984	2205780	47.0548	5.0679	1753.55	1711.23	29.2571	102215	24158.7	55.0607	2.80722e+06	2.01402e+06	3.54325	0.0407284	138.724	8.59363	43.854	4.94479	1.63314	3882904860782726600	0.00887818	42	3	6250	19	0.44854	0.5513	0.99984	1590167163231819097	True	True	True
1018	1018	0.003162	16	5	114.281	49.9053	185.992	9.27797	13060.2	20.599	7392830	61.3442	5.38274	2490.54	2790.62	35.7847	196512	37491	60.18	1.04035e+07	7.34978e+06	7.11111	0.026952	182.378	9.16504	57.7305	5.26981	0.555185	-5508358605167037948	0.0098866	42	1	6250	64	0.44756	0.5502	0.99776	1590113882310280752	True	True	True
1023	1023	0.003162	14	2	95.3905	61.4148	85.4191	8.74042	9099.34	640.164	1611780	29.4034	4.7393	3771.78	1727.68	31.5639	145610	60369.3	64	2.1175e+06	1.76366e+06	8.18152	0.036654	82.1129	8.50426	26.0971	4.50314	23.4646	2259696632740080255	0.00984377	42	4	6250	41	0.3985	0.6015	1	1590113992112243605	True	True	True
1024	1024	0.00631	16	6	113.843	47.0654	214.359	9.27861	12960.3	7.92036	9156430	73.6126	5.57476	2215.15	2324.46	46.4781	195009	33347.8	60.18	1.16468e+07	7.61538e+06	3.59594	0.0384877	211.102	9.19289	70.3552	5.48904	0.304836	-3434481787209509561	0.00924007	42	4	6250	69	0.44646	0.5529	0.99936	1590115145935569803	True	True	True
1026	1026	0.003162	10	2	82.3972	54.9837	81.5556	8.46445	6789.3	736.752	826280	28.4385	4.67038	3023.21	1278.78	31.8008	108650	48392.1	64	1.07133e+06	904850	7.74291	0.0370808	78.2609	8.22912	25.1439	4.43505	27.3193	-9142362719294473386	0.00957649	42	3	6250	50	0.3995	0.6005	1	1590113655153646458	True	True	True
1028	1028	0.01	16	5	102.007	43.6645	177.359	9.00819	10405.4	14.4142	7392830	61.7034	5.39397	1906.59	1730.18	40.3053	156570	28705.5	60.18	9.77566e+06	6.64939e+06	6.42447	0.0386833	174.106	8.90655	58.451	5.29233	0.557587	7889679010538369184	0.00971543	42	3	6250	44	0.44618	0.5527	0.99888	1590113942475801158	True	True	True
1029	1029	0.00631	14	5	100.693	43.8931	177.812	9.02237	10139	16.2269	5663730	60.6351	5.36058	1926.6	1935.3	38.3997	143721	27326.5	56.692	7.80119e+06	5.45716e+06	7.11111	0.0317025	174.361	8.91451	57.1838	5.25273	0.514433	-3470121482614085118	0.00736524	42	4	6250	50	0.4358	0.5634	0.9992	1590114204523419740	True	True	True
1031	1031	0.003162	16	6	122.98	52.5478	220.993	9.45319	15124	12.6628	9156430	73.3555	5.56799	2761.27	3170.81	43.0373	234616	42852.2	62.0459	1.14116e+07	7.52964e+06	3.16049	0.0299634	217.485	9.36088	69.8477	5.47568	0.379419	8269298200742140557	0.00964646	42	3	6250	91	0.45002	0.5487	0.99872	1590115273550161364	True	True	True
1036	1036	0.003162	12	4	100.596	50.4399	149.116	8.99332	10119.6	124.497	3171930	48.519	5.12421	2544.18	2429.73	28.5944	161935	40727.7	64	4.14756e+06	3.05581e+06	4.26223	0.0390656	145.873	8.86861	45.2765	4.9995	4.86355	-6747634100443282140	0.0088772	42	0	6250	22	0.4708	0.5292	1	1590113490980245529	True	True	True
1037	1037	0.00631	8	3	74.0139	40.9652	107.803	8.38588	5478.05	159.755	972830	36.4291	4.81719	1678.14	1249.53	26.9289	77661.3	23805.1	56.692	1.28116e+06	994583	6.11786	0.0435424	104.669	8.22918	33.2951	4.66049	6.95611	7551496049556484868	0.00978432	42	3	6250	21	0.4443	0.5557	1	1590113360252065933	True	True	True
1038	1038	0.003162	10	2	81.7467	54.2266	81.4339	8.45577	6682.53	692.167	826280	28.4372	4.67029	2940.52	1269.75	31.849	110362	48574.6	66.0479	1.09498e+06	926059	9.28798	0.0375044	78.1507	8.22125	25.1539	4.43577	25.9593	-9142362719294473386	0.0093965	42	0	6250	51	0.4035	0.5965	1	1590113328441797371	True	True	True
1039	1039	0.003162	8	5	81.6179	38.4288	166.599	8.67197	6661.48	28.1627	1856430	56.0018	5.21579	1476.78	1571.47	35.2002	89116	19772.2	53.4988	2.69928e+06	2.00279e+06	10.3692	0.0333541	163.199	8.5657	52.6013	5.10953	0.939342	9093518227723985452	0.00935729	42	2	6250	65	0.46858	0.5303	0.99888	1590113742457874899	True	True	True
1041	1041	0.01	8	4	73.1269	35.9441	134.347	8.42531	5347.54	23.5189	1414630	45.5285	5.00919	1291.98	1198.41	29.7999	65784.7	15909.4	49.192	1.76923e+06	1.26882e+06	4	0.0401377	131.132	8.30164	42.3131	4.88552	0.943993	-2972983487453045749	0.00742622	42	0	6250	24	0.44038	0.5593	0.99968	1590112977623921373	True	True	True
1043	1043	0.001	16	6	136.316	64.0273	228.928	9.66202	18582.1	77.4757	9156430	73.7867	5.57934	4099.49	4449.8	40.1461	316825	69912.7	68.1956	1.13954e+07	7.94442e+06	4	0.0303531	225.434	9.57005	70.2919	5.48737	2.35163	92221832124007338	0.00983266	42	0	6250	134	0.47462	0.5249	0.99952	1590167457623144528	True	True	True
1044	1044	0.00631	12	3	89.8376	48.1516	114.642	8.72783	8070.79	126.468	2179230	38.387	4.91508	2318.58	1748.1	28.0984	125211	35985.4	62.0459	2.89257e+06	2.21503e+06	5.4162	0.0415793	111.462	8.56882	35.2068	4.75607	5.25844	1509510996435988000	0.00975513	42	2	6250	19	0.4454	0.5546	1	1590114210407208868	True	True	True
1046	1046	0.001585	12	5	106.033	49.6919	181.981	9.15265	11242.9	59.0118	4164630	59.3975	5.32191	2469.28	2687.14	33.6554	179908	39529.3	64	5.99473e+06	4.42118e+06	9.39955	0.030696	178.498	9.04378	55.9139	5.21305	1.81142	-6638578279246172353	0.00898811	42	4	6250	64	0.48292	0.5166	0.99952	1590114939711681877	True	True	True
1047	1047	0.01	16	2	92.8162	57.4456	84.578	8.68034	8614.84	200.931	2102030	29.7575	4.76459	3300	1382.5	32.5485	146894	56282.2	68.1956	2.89831e+06	2.39539e+06	7.33865	0.039391	81.3438	8.44933	26.5233	4.53358	7.9149	-2546047217668018735	0.00881602	42	1	6250	25	0.362	0.638	1	1590113274196272328	True	True	True
1050	1050	0.001585	8	2	76.8223	53.0636	79.527	8.31956	5901.66	1092.28	531030	27.9395	4.63474	2815.75	1128.42	32.7285	100638	48026.3	68.1956	691174	593392	9.74658	0.0350541	76.1761	8.08021	24.5887	4.39539	38.289	2534524558569033911	0.00932802	42	0	6250	95	0.4239	0.5761	1	1590113508744190185	True	True	True
1054	1054	0.01	12	5	89.2245	39.826	170.276	8.78687	7961.02	15.7102	4164630	59.7097	5.33166	1586.11	1427.73	40.2345	106497	21234.5	53.4988	5.61851e+06	3.94441e+06	7.74291	0.0396671	167.049	8.68602	56.4825	5.23082	0.62318	-9155870155226613232	0.00967753	42	4	6250	45	0.44338	0.5555	0.99888	1590113718914979305	True	True	True
1055	1055	0.001	10	3	92.6516	53.925	115.131	8.75227	8584.32	761.006	1516030	38.3813	4.9148	2907.9	2016.15	27.248	167257	56671.4	77.9263	1.87549e+06	1.46655e+06	7.11111	0.0336314	111.739	8.58266	34.989	4.74518	25.5937	6568558403331794652	0.00942849	42	4	6250	41	0.5205	0.4795	1	1590114296158063647	True	True	True
1060	1060	0.001	8	6	96.3066	47.0406	204.323	9.01452	9274.97	106.501	2298230	67.1542	5.4048	2212.82	2348.47	39.5516	131475	31383.1	56.692	2.93765e+06	2.11725e+06	5.08731	0.0303749	200.829	8.92256	63.6601	5.31285	3.23496	-8450065874759005672	0.00950482	42	2	6250	191	0.48036	0.519	0.99936	1590115019725940346	True	True	True
1062	1062	0.01	10	2	76.1723	50.3509	79.6309	8.32698	5802.23	293.434	826280	28.4664	4.67237	2535.21	972.943	33.384	90021.9	39345.7	62.0459	1.11725e+06	946878	7.74291	0.0410207	76.4373	8.09886	25.2727	4.44425	12.0368	159914500585748848	0.00894164	42	3	6250	31	0.3872	0.6128	1	1590113222686853170	True	True	True
1066	1066	0.001585	8	3	80.9459	46.4128	110.502	8.52085	6552.23	570.536	972830	37.0238	4.84692	2154.15	1561.06	26.1703	111729	36746.7	68.1956	1.2318e+06	962320	7.11111	0.0347261	107.142	8.35284	33.6635	4.67891	19.8125	4444852121170596404	0.00958369	42	3	6250	31	0.5098	0.4902	1	1590113772887272756	True	True	True
1067	1067	0.001585	16	4	122.643	64.012	158.132	9.34009	15041.3	333.552	5629230	50.9501	5.21772	4097.54	3620.08	29.6525	283199	77164.3	75.3071	7.1178e+06	5.29199e+06	4.33181	0.0344525	154.764	9.21054	47.5819	5.08817	11.4917	-4279180479798122718	0.00936817	42	2	6250	25	0.47314	0.5267	0.99984	1590114014004156590	True	True	True
1068	1068	0.01	16	6	108.7	46.7058	210.581	9.17918	11815.7	5.64564	9156430	74.1763	5.58959	2181.43	1910.61	49.8216	167485	30938.2	56.692	1.14101e+07	7.55491e+06	3.49171	0.0408701	207.383	9.09504	70.9789	5.50545	0.230738	-6151867090777313790	0.00910747	42	3	6250	69	0.44566	0.5537	0.99936	1590114402423880593	True	True	True
1070	1070	0.001	16	6	135.565	63.2651	228.584	9.65296	18378	67.8168	9156430	73.8137	5.58005	4002.48	4373.27	40.6982	313345	68258.7	68.1956	1.14458e+07	7.96547e+06	4.03143	0.0292891	225.054	9.56005	70.2832	5.48714	1.98629	92221832124007338	0.00999065	42	2	6250	137	0.4674	0.5318	0.9992	1590166866214994549	True	True	True
1071	1071	0.01	12	6	95.0238	42.7771	201.488	8.9399	9029.53	6.34537	5157330	71.0801	5.50812	1829.88	1585.3	47.8515	127996	25955.7	56.692	6.52333e+06	4.47186e+06	4	0.0401945	198.274	8.85533	67.8661	5.42354	0.255049	-2784644901043528648	0.00881901	42	0	6250	70	0.45072	0.5488	0.99952	1590112977639300217	True	True	True
1077	1077	0.01	10	5	82.2666	38.5938	165.98	8.65262	6767.8	17.3595	2895530	57.9305	5.27606	1489.48	1303.92	38.614	88006.1	19384.9	52.0024	3.83822e+06	2.74625e+06	7.26161	0.0350808	162.63	8.54793	54.5804	5.17137	0.608985	4549684729478210883	0.00832563	42	4	6250	47	0.44904	0.55	0.99904	1590113609610542068	True	True	True
1079	1079	0.001	8	5	89.87	44.282	172.212	8.84735	8076.62	162.03	1856430	56.3949	5.22808	1960.9	2070.97	32.7002	121534	29522.5	60.18	2.64526e+06	1.99071e+06	9.17839	0.0314367	168.752	8.73923	52.9351	5.11996	5.09371	5529611871160931686	0.00986597	42	4	6250	83	0.49072	0.5088	0.99952	1590115010708674769	True	True	True
1081	1081	0.003162	14	6	115.419	49.7415	216.525	9.3356	13321.6	13.1706	7014380	71.9616	5.53131	2474.21	2835.54	42.2066	206659	38399.5	62.0459	8.90735e+06	5.96368e+06	3.46637	0.0361141	213.204	9.2482	68.6405	5.44391	0.475643	-1831960413689477244	0.00972737	42	3	6250	91	0.4445	0.5555	1	1590114921567099698	True	True	True
1087	1087	0.001585	12	2	91.0526	59.9481	84.2323	8.65565	8290.58	911.06	1186530	29.2689	4.72969	3593.78	1600.7	33.388	146038	63316.2	70.4499	1.53503e+06	1.28788e+06	9.17839	0.035577	80.8962	8.41736	25.9328	4.4914	32.4127	-10688740159849512	0.00999763	42	2	6250	73	0.4227	0.5773	1	1590114046694673779	True	True	True
1092	1092	0.00631	12	4	93.684	44.8012	145.769	8.8646	8776.69	33.419	3171930	48.1089	5.10844	2007.15	1967.08	29.463	124413	28468.1	56.692	4.08747e+06	2.92094e+06	3.62273	0.0416344	142.59	8.74234	44.9301	4.98618	1.39138	8799905969568142923	0.0091338	42	2	6250	23	0.44568	0.554	0.99968	1590113986933514179	True	True	True
