	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
972	972	0.001585	14	5	112.778	52.525	185.815	9.27245	12718.9	45.1282	5663730	60.6768	5.36188	2758.87	2922.47	35.5393	203525	44163.5	64	8.02752e+06	5.86964e+06	8.18152	0.0278584	182.234	9.16056	57.0962	5.24999	1.2572	3338273222842280724	0.00953009	42	0	12500	53	0.3782	0.6202	0.9984	1590114933856881043	True	True	True
975	975	0.003162	14	2	94.7828	62.396	85.2435	8.72788	8983.79	620.861	1611780	29.801	4.7677	3893.26	1568.83	35.797	163566	70896.1	72.8178	2.19733e+06	1.86137e+06	9.6288	0.0408186	82.0449	8.49941	26.6024	4.53923	25.3426	2259696632740080255	0.0098153	42	0	12500	35	0.3455	0.6545	1	1590114752051187500	True	True	True
979	979	0.001	16	2	105.759	69.7965	88.0341	8.92721	11184.9	1066.05	2102030	30.4655	4.81516	4871.55	2079.83	36.8775	260975	113678	93.3229	2.75444e+06	2.31878e+06	10.1132	0.0361888	84.7151	8.69014	27.1464	4.57809	38.5791	3878930905162672824	0.00993057	42	3	12500	69	0.3776	0.6224	1	1590116674475094280	True	True	True
981	981	0.001585	12	4	103.721	53.7753	150.657	9.05258	10757.9	259.704	3171930	49.0811	5.14583	2891.79	2588.75	29.9958	202559	54464.6	75.3071	4.13036e+06	3.09146e+06	4.70669	0.0398335	147.434	8.92862	45.8581	5.02187	10.3449	-9131364150256582685	0.0096674	42	2	12500	22	0.39982	0.6001	0.99992	1590115287741271020	True	True	True
983	983	0.003162	16	3	108.026	59.5105	121.235	9.05747	11669.7	244.489	3865630	40.2069	5.00608	3541.5	2502.24	29.8492	205554	62396.2	70.4499	5.07355e+06	3.92394e+06	5.51603	0.0397806	118.01	8.89625	36.9825	4.84486	9.72594	-8900944018555765171	0.00934467	42	0	12500	17	0.3818	0.6182	1	1590114751592878049	True	True	True
984	984	0.01	8	2	72.7481	53.4309	77.5701	8.17978	5292.29	425.806	531030	28.3666	4.66524	2854.86	801.014	38.3918	77284.9	41700.3	58.397	723063	641505	9.98872	0.0465169	74.5021	7.96064	25.2987	4.44611	19.8072	-5783648748449743143	0.00998588	42	1	12500	31	0.3306	0.6694	1	1590114149432265514	True	True	True
986	986	0.001585	14	6	122.056	56.1897	220.938	9.45175	14897.7	29.0398	7014380	72.5162	5.54591	3157.29	3353.5	42.9943	246012	52154.5	66.0479	8.9097e+06	6.19638e+06	4.1943	0.0341091	217.56	9.36285	69.138	5.45701	0.990521	-1144163114263428380	0.00910272	42	1	12500	88	0.39226	0.6075	0.99976	1590167170740100430	True	True	True
987	987	0.003162	8	4	80.5497	41.9897	138.962	8.60277	6488.25	109.901	1414630	46.2257	5.03601	1763.14	1554.13	30.4791	94745	25761.9	58.397	1.85462e+06	1.39558e+06	5.4162	0.0424489	135.802	8.48125	43.0662	4.91449	4.66517	6667259706609207292	0.00924055	42	4	12500	23	0.37894	0.6209	0.99984	1590115123636041701	True	True	True
988	988	0.00631	8	2	74.7524	54.5004	78.2827	8.23068	5587.92	594.811	531030	28.2501	4.65692	2970.29	890.803	37.455	79219.1	42119.5	56.692	721051	637548	9.86654	0.0451486	75.1849	8.00941	25.1523	4.43565	26.8549	3245632698784002773	0.00985868	42	1	12500	38	0.3412	0.6588	1	1590114349717333500	True	True	True
993	993	0.01	12	3	84.2192	45.3303	112.295	8.6105	7092.88	51.523	2179230	38.7552	4.93349	2054.84	1336.63	31.1518	110043	31895.1	62.0459	2.8568e+06	2.18386e+06	5.22449	0.0485516	109.27	8.45924	35.73	4.78224	2.50152	4237752798273886085	0.00994093	42	4	12500	16	0.34732	0.6526	0.99992	1590114514720214025	True	True	True
994	994	0.001585	16	6	130.48	59.4966	225.603	9.5745	17025.1	27.2848	9156430	73.7178	5.57753	3539.85	3807.89	42.6986	281140	58471.4	66.0479	1.15284e+07	7.94255e+06	4	0.0332473	222.199	9.48493	70.3141	5.48795	0.907146	-8481762122677257250	0.00996874	42	4	12500	76	0.3917	0.6079	0.9996	1590167281031737954	True	True	True
995	995	0.001585	16	6	131.085	59.874	226.002	9.58501	17183.2	29.8416	9156430	73.7674	5.57884	3584.89	3883.26	42.5524	274953	57379.8	64	1.14049e+07	7.82669e+06	3.76125	0.0309974	222.528	9.49359	70.2936	5.48742	0.925013	-8481762122677257250	0.00962137	42	3	12500	67	0.37986	0.6195	0.99936	1590167173935161466	True	True	True
996	996	0.003162	16	3	108.424	60.0303	121.239	9.05766	11755.8	242.096	3865630	40.2037	5.00592	3603.64	2502.08	30.236	229043	70226.2	77.9263	5.15324e+06	4.01331e+06	6.11786	0.0407777	118.039	8.89768	37.0041	4.84594	9.87214	-8900944018555765171	0.00933879	42	3	12500	16	0.3845	0.6155	1	1590115266662881941	True	True	True
998	998	0.01	10	3	77.6503	43.2845	109.553	8.47338	6029.56	67.8129	1516030	37.9768	4.89457	1873.55	1173.65	31.1921	99581.5	30957.5	66.0479	1.99485e+06	1.55335e+06	6.00133	0.0487	106.531	8.32228	34.9547	4.74347	3.30249	-4585854124910700937	0.00994635	42	4	12500	19	0.34948	0.6502	0.99968	1590114459811247598	True	True	True
1000	1000	0.003162	8	6	87.6446	42.096	197.518	8.83543	7681.58	16.2834	2298230	66.9203	5.39864	1772.07	1745.99	43.5575	108893	25137	56.692	2.94313e+06	2.10355e+06	4.12799	0.0378994	194.245	8.74931	63.6474	5.31252	0.61713	-1252705006775983989	0.00976501	42	4	12500	78	0.3806	0.619	0.9996	1590116330048430495	True	True	True
1001	1001	0.003162	12	5	98.98	45.9132	177.73	9.0198	9797.04	23.3601	4164630	59.6524	5.32988	2108.02	2085.5	38.2692	147418	31736.6	60.18	5.95296e+06	4.35831e+06	8.96495	0.0309521	174.255	8.91119	56.1771	5.22127	0.723043	-615072264321197290	0.008543	42	1	12500	48	0.36698	0.6315	0.99848	1590114896838645299	True	True	True
1002	1002	0.003162	14	2	95.2134	62.8553	85.2683	8.72965	9065.59	623.752	1611780	29.9113	4.77558	3950.79	1554.16	36.4738	176634	76989.1	77.9263	2.22629e+06	1.89258e+06	10.6351	0.0405856	82.064	8.50077	26.707	4.5467	25.3154	2259696632740080255	0.00975592	42	2	12500	35	0.3496	0.6504	1	1590115122773988748	True	True	True
1006	1006	0.00631	8	3	72.7112	41.5149	107.354	8.36341	5286.92	137.684	972830	36.9468	4.84308	1723.49	1124.66	30.0939	79563.2	25951.3	60.18	1.283e+06	1.01148e+06	6.68666	0.0466107	104.288	8.21012	33.8809	4.68978	6.41756	7551496049556484868	0.00965738	42	3	12500	21	0.37272	0.6272	0.99992	1590114508608868626	True	True	True
1007	1007	0.001585	14	6	121.657	55.7977	220.955	9.4522	14800.4	30.5966	7014380	72.5559	5.54695	3113.39	3340.09	43.302	236828	49835.7	64	8.86304e+06	6.13671e+06	4.12799	0.0317519	217.505	9.36141	69.1061	5.45617	0.971498	-1144163114263428380	0.00857104	42	0	12500	98	0.3834	0.6162	0.9996	1590167457580388421	True	True	True
1008	1008	0.00631	14	4	99.495	47.9238	148.618	8.97416	9899.25	25.6622	4313080	49.6949	5.16944	2296.69	2020.37	32.7723	148956	34575.1	60.18	5.5871e+06	4.01608e+06	4.09542	0.043102	145.473	8.85323	46.5508	5.04851	1.10609	-2289228439678869417	0.00983484	42	3	12500	18	0.34094	0.6585	0.99944	1590114898377362258	True	True	True
1010	1010	0.001585	10	5	96.5462	47.1099	176.612	8.98487	9321.17	64.8463	2895530	58.3245	5.28838	2219.34	2200.23	36.1223	144607	34446.7	62.0459	4.13491e+06	3.09943e+06	9.07073	0.0293295	173.083	8.87458	54.7953	5.17809	1.90191	3479100151182935276	0.00969749	42	4	12500	59	0.38342	0.6149	0.99832	1590116660071992449	True	True	True
1011	1011	0.00631	12	5	93.6306	43.7787	173.74	8.8951	8766.69	17.7773	4164630	59.9082	5.33787	1916.57	1664.66	40.4343	124272	27185.1	56.692	5.54778e+06	3.96972e+06	6.05917	0.0363911	170.426	8.79155	56.5948	5.23432	0.646935	-8815328846251384062	0.00967227	42	3	12500	40	0.35376	0.6448	0.99856	1590115360059211719	True	True	True
1013	1013	0.003162	8	2	76.6731	55.1842	79.0656	8.2866	5878.76	888.921	531030	28.2532	4.65714	3045.3	993.272	36.7828	97091.5	50305.4	66.0479	709488	622575	9.6288	0.040133	75.85	8.05692	25.0377	4.42746	35.6751	4533618513740012934	0.00900851	42	0	12500	50	0.3485	0.6515	1	1590114391084396078	True	True	True
1014	1014	0.00631	10	5	86.2425	41.5397	169.229	8.75413	7437.77	19.1942	2895530	58.7396	5.30135	1725.55	1463.61	41.1516	99499.4	23100.1	53.4988	3.98303e+06	2.92899e+06	8.09086	0.0357407	165.897	8.65002	55.4081	5.19724	0.686014	766653553017414007	0.0086836	42	4	12500	37	0.35932	0.6394	0.99872	1590115325185547895	True	True	True
1017	1017	0.001585	14	4	112.282	58.0731	154.36	9.195	12607.2	255.436	4313080	50.0959	5.18486	3372.49	2985.59	30.1958	237374	63514.6	75.3071	5.55999e+06	4.14176e+06	4.40312	0.0392099	151.121	9.07043	46.8571	5.06029	10.0156	8073524614828840347	0.00972089	42	3	12500	22	0.398	0.602	1	1590115563604906780	True	True	True
1019	1019	0.001	14	6	127.208	60.7186	223.875	9.52904	16181.9	70.2112	7014380	72.8429	5.55451	3686.75	3788.56	42.3863	285025	64954.4	70.4499	8.73476e+06	6.14766e+06	4.12799	0.031142	220.406	9.43774	69.3737	5.46321	2.18652	-8848986184548619366	0.00963679	42	3	12500	99	0.40106	0.5983	0.99936	1590167168078565357	True	True	True
1020	1020	0.01	14	3	90.5873	47.9828	114.796	8.73555	8206.06	46.5742	2962430	39.5087	4.97117	2302.35	1497.28	31.735	131319	36859.1	64	3.93081e+06	2.99212e+06	5.36729	0.0471353	111.742	8.58282	36.454	4.81843	2.19529	-5125843615822465566	0.00981077	42	0	12500	16	0.34264	0.6572	0.99984	1590114209752655995	True	True	True
1021	1021	0.00631	12	2	85.4921	57.4993	82.3867	8.52382	7308.9	393.008	1186530	29.3015	4.73202	3306.17	1172.58	35.7363	120706	54612.9	66.0479	1.6607e+06	1.42615e+06	10.24	0.0423569	79.225	8.29799	26.1398	4.50619	16.6466	1796527129861811897	0.00911677	42	0	12500	30	0.3333	0.6667	1	1590114418097551485	True	True	True
1022	1022	0.001585	16	2	104.194	68.2795	87.6585	8.90038	10856.5	900.217	2102030	30.2978	4.80319	4662.09	2007.38	35.9372	235225	101025	86.6592	2.78674e+06	2.34368e+06	9.6288	0.0374713	84.3743	8.66579	27.0137	4.5686	33.7323	-2851707175462957610	0.00974385	42	4	12500	49	0.3567	0.6433	1	1590116601330475942	True	True	True
1025	1025	0.00631	10	2	78.941	54.2621	80.2976	8.3746	6231.68	412.487	826280	28.9186	4.70467	2944.37	992.785	36.7726	109777	51879.2	70.4499	1.13865e+06	984372	10.1132	0.0449883	77.1962	8.15307	25.8172	4.48314	18.5571	5533540453786753983	0.00984224	42	2	12500	32	0.3357	0.6643	1	1590114490640637430	True	True	True
1027	1027	0.001	8	5	89.188	44.998	172.023	8.84146	7954.5	155.555	1856430	56.8039	5.24086	2024.82	1975.31	35.7748	123408	31429.4	62.0459	2.59865e+06	1.96598e+06	8.00171	0.029952	168.515	8.73183	53.2957	5.13123	4.65918	5529611871160931686	0.00988391	42	4	12500	78	0.41546	0.5831	0.99856	1590117079111669053	True	True	True
1030	1030	0.00631	10	2	79.7291	55.2848	80.495	8.3887	6356.72	464.691	826280	28.7911	4.69556	3056.41	1034.57	36.1183	115742	55661.8	72.8178	1.15053e+06	999844	10.7719	0.043545	77.361	8.16484	25.6571	4.47171	20.235	5533540453786753983	0.00948063	42	0	12500	31	0.3343	0.6657	1	1590114224225911193	True	True	True
1032	1032	0.00631	8	6	82.6693	41.5078	192.55	8.70469	6834.22	10.3983	2298230	66.9227	5.39871	1722.9	1417.07	45.6061	96882.9	24440.1	56.692	2.95749e+06	2.16874e+06	4.26223	0.0380608	189.282	8.61868	63.6542	5.3127	0.395767	1763337119348467370	0.00859408	42	0	12500	65	0.37652	0.6226	0.99912	1590114224225352452	True	True	True
1033	1033	0.003162	16	2	100.603	65.2067	86.7583	8.83608	10121	581.122	2102030	30.2095	4.79688	4251.91	1762.75	35.666	211529	88877.9	83.5918	2.82512e+06	2.37056e+06	8.46281	0.0395803	83.5289	8.6054	26.9801	4.56621	23.001	-5731590468595689123	0.00987849	42	1	12500	32	0.3439	0.6561	1	1590114983608874507	True	True	True
1034	1034	0.001	12	5	108.589	52.5454	183.696	9.20624	11791.5	117.437	4164630	59.8301	5.33543	2761.02	2847.1	34.5831	201054	47093.9	68.1956	5.84043e+06	4.33324e+06	8.18152	0.0284463	180.136	9.095	56.2703	5.22418	3.34064	3409056197794613212	0.00980151	42	4	12500	56	0.40218	0.5967	0.99888	1590117481570097605	True	True	True
1035	1035	0.001585	10	4	94.5762	49.3635	146.462	8.89124	8944.67	284.72	2205780	48.0419	5.10586	2436.76	2186	29.685	152518	41565.6	68.1956	2.88725e+06	2.17242e+06	5.13243	0.0401719	143.247	8.7676	44.8273	4.98222	11.4377	828852094380295083	0.00952215	42	1	12500	26	0.40972	0.5902	0.99992	1590115094967210549	True	True	True
1040	1040	0.003162	16	5	113.417	50.9887	185.516	9.26312	12863.5	20.24	7392830	61.7544	5.39556	2599.85	2605.18	38.4735	199553	40349	62.0459	1.03109e+07	7.36415e+06	7.03761	0.0269399	181.902	9.15018	58.1403	5.28262	0.545262	-5508358605167037948	0.00891298	42	0	12500	58	0.37076	0.627	0.99776	1590114752508266529	True	True	True
1042	1042	0.01	14	2	87.4235	57.2437	83.0149	8.56869	7642.86	216.511	1611780	29.836	4.7702	3276.84	1134.67	36.6929	126220	54128.6	66.0479	2.32371e+06	1.98346e+06	11.8078	0.0448665	79.9108	8.34697	26.7319	4.54848	9.71408	871334127900106982	0.00921734	42	0	12500	25	0.3186	0.6814	1	1590114236412316224	True	True	True
1045	1045	0.001585	12	2	91.0984	61.0337	84.1675	8.65102	8298.92	919.726	1186530	29.4582	4.74321	3725.11	1518.7	35.5115	167420	75161.3	80.6845	1.57199e+06	1.33515e+06	9.86654	0.0391389	80.9268	8.41955	26.2175	4.51174	35.9971	-10688740159849512	0.00998946	42	2	12500	57	0.3657	0.6343	1	1590115425794520646	True	True	True
1048	1048	0.01	12	3	84.2691	45.6624	112.342	8.61285	7101.29	53.0802	2179230	38.9245	4.94196	2085.06	1320.26	32.0975	117278	34449.9	66.0479	2.84874e+06	2.18309e+06	5.17815	0.0489702	109.326	8.46202	35.9079	4.79113	2.59935	4237752798273886085	0.00977561	42	2	12500	17	0.34978	0.6499	0.99968	1590114271682259419	True	True	True
1049	1049	0.001	10	3	91.209	52.8826	114.851	8.73828	8319.09	671.826	1516030	38.3708	4.91427	2796.57	1919.16	28.1744	167827	56431.7	80.6845	1.9582e+06	1.54637e+06	7.91402	0.0366769	111.545	8.573	35.0652	4.74899	24.6405	6568558403331794652	0.0097167	42	4	12500	32	0.4496	0.5504	1	1590116051695315050	True	True	True
1051	1051	0.001585	16	5	121.542	56.8212	190.059	9.40507	14772.5	46.7269	7392830	61.8712	5.39921	3228.64	3345.38	36.3267	251876	55066.4	68.1956	1.03947e+07	7.5916e+06	7.65943	0.0292127	186.526	9.29467	58.338	5.2888	1.36502	-7042261061882196347	0.00998955	42	2	12500	47	0.37758	0.6209	0.99848	1590116157423181883	True	True	True
1052	1052	0.01	14	2	87.316	57.1996	82.9162	8.56164	7624.08	208.654	1611780	29.9322	4.77707	3271.79	1106.46	36.7217	122007	52370.2	64	2.27096e+06	1.93107e+06	9.74658	0.0470522	79.8597	8.34332	26.8757	4.55875	9.81764	871334127900106982	0.00975361	42	2	12500	25	0.3233	0.6767	1	1590114568199839673	True	True	True
1053	1053	0.00631	8	5	78.1599	39.5815	163.486	8.57466	6108.98	20.1364	1856430	56.8611	5.24264	1566.7	1268.98	40.5655	77250.9	19827.5	50.5679	2.49546e+06	1.86631e+06	7.18577	0.0389739	160.241	8.47326	53.6163	5.14124	0.784795	7918459511017349215	0.00947529	42	1	12500	44	0.37108	0.6278	0.99888	1590114442877176401	True	True	True
1056	1056	0.003162	14	4	106.147	52.7381	151.909	9.10077	11267.1	85.1761	4313080	49.6926	5.16935	2781.31	2572.01	30.8066	192113	47439.8	68.1956	5.68135e+06	4.17686e+06	4.43943	0.0420216	148.74	8.97886	46.523	5.04744	3.57923	549308750305819387	0.00978115	42	0	12500	18	0.37084	0.629	0.99984	1590114754619729879	True	True	True
1057	1057	0.001	8	2	79.5585	57.0952	80.0218	8.3549	6329.56	1472.56	531030	28.449	4.67113	3259.86	1125.13	37.7626	127696	65776.7	80.6845	716675	628995	12.642	0.0387678	76.7716	8.12274	25.1988	4.43897	57.0879	2870264491309729402	0.00984561	42	2	12500	104	0.3724	0.6276	1	1590115806333162503	True	True	True
1058	1058	0.001	12	5	109.175	53.3408	183.946	9.21403	11919.2	128.431	4164630	59.9075	5.33784	2845.24	2859.53	35.378	203231	48529.8	68.1956	5.8803e+06	4.39310e+06	8.5598	0.0316545	180.493	9.10613	56.4546	5.22994	4.06542	3409056197794613212	0.0097146	42	3	12500	62	0.40024	0.5992	0.99944	1590116971608556194	True	True	True
1059	1059	0.001	8	5	88.7427	44.2713	171.87	8.83668	7875.26	145.558	1856430	56.809	5.24102	1959.95	1957.82	35.3943	122178	30423.2	62.0459	2.66569e+06	2.0226e+06	10.3692	0.0301602	168.369	8.72727	53.3078	5.13161	4.39005	5529611871160931686	0.00906406	42	3	12500	73	0.39946	0.5995	0.99896	1590116666535951200	True	True	True
1061	1061	0.003162	10	5	91.141	43.5666	172.804	8.86586	8306.67	25.3544	2895530	58.1641	5.28336	1898.05	1816.18	37.1457	121293	27731.5	58.397	4.108e+06	3.04292e+06	8.5598	0.0332773	169.401	8.75952	54.7612	5.17702	0.843725	-7816096414355022837	0.00946159	42	3	12500	49	0.37134	0.6269	0.99824	1590115486931743959	True	True	True
1063	1063	0.003162	14	5	107.314	49.0855	182.236	9.16062	11516.2	20.2523	5663730	60.7371	5.36377	2409.39	2412.02	37.943	173283	36270.7	60.18	7.67119e+06	5.46245e+06	5.17815	0.0323495	178.805	9.05339	57.3059	5.25655	0.65515	7217791444773154338	0.00947596	42	1	12500	44	0.36248	0.636	0.99848	1590115135498985838	True	True	True
1064	1064	0.001	12	4	106.937	56.5824	151.966	9.10294	11435.5	479.682	3171930	49.3637	5.1567	3201.56	2802.57	29.8254	222803	62393.1	77.9263	4.0781e+06	3.07134e+06	5.22449	0.038825	148.717	8.97799	46.1151	5.03175	18.6237	1341775228232666432	0.00989851	42	3	12500	25	0.4275	0.5725	1	1590115880138884463	True	True	True
1065	1065	0.001585	14	2	98.1349	65.1069	86.0829	8.78784	9630.46	930.484	1611780	29.8684	4.77251	4238.91	1771.26	35.4174	201279	88606.1	83.5918	2.14136e+06	1.81164e+06	9.74658	0.0369929	82.7859	8.55234	26.5714	4.53701	34.4213	-1571988516828905522	0.00925405	42	1	12500	53	0.3671	0.6329	1	1590115224239087297	True	True	True
1069	1069	0.001	14	5	117.565	56.8789	188.489	9.35601	13821.5	121.786	5663730	61.2146	5.37869	3235.21	3264.73	36.064	235664	55178.3	68.1956	8.00646e+06	5.95585e+06	8.75886	0.0281057	184.917	9.24439	57.6428	5.26707	3.42289	-6052492033030106880	0.0098296	42	3	12500	62	0.39436	0.6042	0.99856	1590117036671425113	True	True	True
1072	1072	0.01	8	2	72.7253	53.3549	77.5862	8.18093	5288.97	412.177	531030	28.4479	4.67105	2846.74	793.279	37.8579	87352.9	47026.8	66.0479	733367	651516	11.1984	0.0482395	74.5546	7.96439	25.4163	4.45451	19.8832	-5783648748449743143	0.00996888	42	2	12500	32	0.3353	0.6647	1	1590114266304233755	True	True	True
1073	1073	0.001	12	6	117.771	56.4424	218.532	9.38844	13870	79.9223	5157330	71.2757	5.51326	3185.74	3322.74	41.1439	221942	50993.4	64	6.48594e+06	4.59455e+06	4.26223	0.0315958	215.078	9.29752	67.8209	5.42235	2.52521	-7302108551056743762	0.00990999	42	3	12500	99	0.38984	0.61	0.99984	1590167279343708110	True	True	True
1074	1074	0.00631	12	6	99.4963	45.804	205.033	9.03319	9899.52	8.24145	5157330	71.0662	5.50775	2098.01	1829.88	47.7974	144547	30650.8	58.397	6.70225e+06	4.70807e+06	4.26223	0.0422233	201.868	8.94991	67.9014	5.42447	0.347981	4770274070504044230	0.00970694	42	3	12500	53	0.36548	0.6338	0.99928	1590115936797598202	True	True	True
1075	1075	0.001585	10	2	84.9061	58.5219	82.1305	8.50552	7209.04	1048.16	826280	28.8419	4.69919	3424.81	1311.25	35.1319	135745	64499.7	75.3071	1.09729e+06	944125	10.24	0.0381725	78.8649	8.27226	25.5763	4.46593	40.0108	426248914965896853	0.00968242	42	0	12500	64	0.3679	0.6321	1	1590114752400042295	True	True	True
1076	1076	0.00631	14	6	106.858	47.1073	210.003	9.16398	11418.6	7.51938	7014380	72.3787	5.54229	2219.1	2062.41	47.5725	166724	32418.6	58.397	8.91779e+06	6.05379e+06	3.54325	0.0421689	206.837	9.08067	69.2126	5.45897	0.317084	-127866482121014666	0.00987119	42	3	12500	53	0.35326	0.6461	0.99936	1590116029679173378	True	True	True
1078	1078	0.00631	8	4	75.9019	39.2876	136.259	8.49881	5761.1	42.0289	1414630	46.223	5.03591	1543.52	1290.31	31.9671	81673.6	21897.7	56.692	1.76447e+06	1.30046e+06	4.26223	0.0439645	133.134	8.37864	43.0987	4.91574	1.84778	2525459758273194316	0.00994598	42	3	12500	23	0.36286	0.6365	0.99936	1590114629333960608	True	True	True
1080	1080	0.001585	12	2	90.9685	60.8254	84.1307	8.64839	8275.27	933.633	1186530	29.3342	4.73436	3699.73	1532.8	34.4152	179304	80175.5	86.6592	1.56603e+06	1.32801e+06	9.86654	0.0382571	80.8673	8.41529	26.0708	4.50126	35.7181	-10688740159849512	0.00984888	42	4	12500	56	0.3619	0.6381	1	1590115938506585770	True	True	True
1082	1082	0.01	14	3	90.6638	48.2415	114.819	8.7367	8219.92	47.7364	2962430	39.5105	4.97126	2327.24	1495	31.6358	135749	38448.9	66.0479	3.92189e+06	2.98989e+06	5.22449	0.0484778	111.793	8.58537	36.4838	4.81992	2.31416	-5125843615822465566	0.0095831	42	3	12500	17	0.3482	0.6518	1	1590114577191070467	True	True	True
1083	1083	0.01	8	5	76.1578	42.3404	161.696	8.51875	5800.01	23.404	1856430	57.2957	5.25623	1792.71	1118.04	43.7804	69435.1	21476.3	47.8714	2.45438e+06	1.91153e+06	8.96495	0.0230669	157.927	8.40096	53.5263	5.13843	0.539859	-6565967768306154532	0.00996283	42	1	12500	139	0.35628	0.6402	0.99648	1590114300443803100	True	True	True
1084	1084	0.003162	14	2	94.9367	62.2441	85.2128	8.72569	9012.98	600.775	1611780	29.8004	4.76765	3874.32	1573.02	35.3009	175609	75499.5	77.9263	2.21856e+06	1.87933e+06	10.3692	0.040527	82.007	8.4967	26.5946	4.53867	24.3476	2259696632740080255	0.00980829	42	3	12500	35	0.3477	0.6523	1	1590115321035102562	True	True	True
1085	1085	0.00631	12	6	99.1959	45.4591	205.198	9.03754	9839.82	8.90894	5157330	71.1146	5.50902	2066.53	1833.76	47.688	139481	29310.4	56.692	6.63045e+06	4.6246e+06	3.96893	0.0408263	202	8.95337	67.9161	5.42485	0.363719	4770274070504044230	0.00997686	42	2	12500	65	0.36198	0.6373	0.99928	1590115360086664848	True	True	True
1086	1086	0.003162	10	4	89.7549	45.6552	144.071	8.79927	8055.94	96.9673	2205780	47.5955	5.08869	2084.4	1888.37	30.6167	124981	32353.6	62.0459	2.87194e+06	2.12881e+06	4.55111	0.0432372	140.93	8.67846	44.4544	4.96788	4.19259	2235019809354273429	0.00965893	42	0	12500	21	0.37642	0.6235	0.99992	1590114576229962696	True	True	True
1088	1088	0.003162	10	3	85.2591	47.8951	112.9	8.64074	7269.11	266.034	1516030	38.0726	4.89936	2293.94	1600.15	29.2906	120049	37898.9	66.0479	1.99423e+06	1.55855e+06	6.23781	0.0428047	109.749	8.48318	34.9215	4.74181	11.3875	-960831693199451593	0.00975654	42	2	12500	19	0.3881	0.6119	1	1590114795293147179	True	True	True
1089	1089	0.01	16	3	96.8623	51.0246	117.042	8.84781	9382.3	42.8812	3865630	40.1867	5.00507	2603.51	1664.51	32.3922	170821	47417.1	72.8178	5.15139e+06	3.91567e+06	5.17815	0.0475138	113.995	8.69547	37.14	4.85273	2.03745	6070358833646617446	0.0096489	42	0	12500	16	0.35732	0.6426	0.99992	1590114213212632503	True	True	True
1090	1090	0.001	8	6	96.3819	47.9568	204.42	9.01705	9289.47	112.338	2298230	67.6051	5.41667	2299.86	2298.33	41.8727	148653	36819.2	64	2.94474e+06	2.14552e+06	5.22449	0.0316138	200.965	8.92615	64.1509	5.32577	3.55145	-8450065874759005672	0.00861321	42	1	12500	124	0.41352	0.586	0.99952	1590167163230923755	True	True	True
1091	1091	0.01	10	5	83.445	41.6006	166.698	8.67504	6963.06	15.9342	2895530	58.5882	5.29662	1730.61	1298.39	41.9079	93150.2	23167.8	53.4988	3.7039e+06	2.69954e+06	5.8881	0.0390759	163.456	8.57372	55.3459	5.1953	0.622642	4549684729478210883	0.009966	42	2	12500	41	0.36108	0.637	0.99808	1590114597200681352	True	True	True
1093	1093	0.001585	10	5	95.745	46.5943	176.204	8.97211	9167.12	57.1696	2895530	58.2748	5.28682	2171.03	2147.57	36.4252	137941	32684.5	60.18	4.18578e+06	3.14646e+06	10.1132	0.0289905	172.663	8.86146	54.734	5.17617	1.65737	3479100151182935276	0.00892627	42	3	12500	77	0.3936	0.6048	0.9984	1590116138889549923	True	True	True
1095	1095	0.00631	10	3	81.0675	45.185	111.041	8.5478	6571.94	115.133	1516030	37.9565	4.89356	2041.68	1345.54	30.2495	101962	31691	62.0459	1.97194e+06	1.53035e+06	5.22449	0.0478305	108.001	8.39579	34.9164	4.74155	5.50686	-2691622468533697284	0.00999266	42	3	12500	18	0.3611	0.6389	1	1590114564391439462	True	True	True
1096	1096	0.01	10	3	77.3969	42.7435	109.524	8.47195	5990.28	65.3004	1516030	37.9174	4.8916	1827.01	1172.73	31.055	98932.8	30189.1	66.0479	2.0031e+06	1.55458e+06	6.29912	0.0462949	106.452	8.31831	34.8447	4.73797	3.02307	-4585854124910700937	0.00911633	42	1	12500	18	0.3471	0.6529	1	1590114137030478772	True	True	True
1097	1097	0.001	16	6	136.273	64.6594	228.847	9.65987	18570.4	77.4715	9156430	74.158	5.58911	4180.83	4341.54	42.3933	338085	76131.3	72.8178	1.13683e+07	7.96355e+06	3.96893	0.030935	225.371	9.5684	70.6821	5.49764	2.39658	92221832124007338	0.00987045	42	0	12500	81	0.38056	0.6192	0.99976	1590167170739928297	True	True	True
