,name,lr,rex,bias,optim,steps,dataset,datafile,datasize,exp_type,env_split,wandb_tag,weight_init,actual_measure,only_bias__ignore_input,selected_single_measure,nonnegative_weights_only,_step,_runtime,train_mse,rex_penalty,irmv1_penalty,bias,robustness_penalty,loss,risk_max,risk_min,_timestamp,risk_range,risk_argmax,weight_grad,weight,bias_grad
129,silver-terrain-218,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.log_prod_of_fro_over_margin,False,log_prod_of_fro_over_margin,True,499,1613,0.017010001465678215,1.223823073814856e-05,0.0008588731288909912,0.2912842035293579,0.0011534948134794831,0.0011534948134794831,0.024223390966653824,0.009993698447942734,1600982695,0.01422969251871109,5,0.007109559141099453,0.0,0.009029372595250608
130,genial-snow-217,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.log_prod_of_spec_fft,False,log_prod_of_spec,True,499,1590,0.017010007053613663,1.2238242561579682e-05,0.0008588753407821059,0.2912842929363251,0.001153495511971414,0.001153495511971414,0.024223405867815018,0.009993690066039562,1600982665,0.014229715801775455,5,0.006781197153031826,0.0,0.009029381908476353
131,summer-blaze-216,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.log_prod_of_spec_over_margin_fft,False,log_prod_of_spec_over_margin,True,499,1564,0.017010007053613663,1.2238242561579682e-05,0.0008588753407821059,0.2912842929363251,0.001153495511971414,0.001153495511971414,0.024223405867815018,0.009993690066039562,1600982636,0.014229715801775455,5,0.0067083085887134075,0.0,0.009029381908476353
132,vague-lake-215,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.log_sum_of_fro,False,log_sum_of_fro,True,499,1547,0.012495869770646095,4.415086095832521e-06,0.0003355506341904402,0.23944337666034696,0.0008267198572866619,0.0008267198572866619,0.017361117526888847,0.009286782704293728,1600982605,0.00807433482259512,3,0.0001539696240797639,0.10355140268802644,-0.0002013681223616004
133,genial-cosmos-213,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.log_sum_of_fro_over_margin,False,log_sum_of_fro_over_margin,True,499,1564,0.012048070318996906,7.1558679337613285e-06,0.0003548109671100974,0.2530037462711334,0.000872873468324542,0.000872873468324542,0.018330343067646027,0.0069256741553545,1600982615,0.011404668912291529,3,0.00026778923347592354,0.09044066071510316,-0.0003515499411150813
134,chocolate-star-212,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.log_sum_of_spec_over_margin_fft,False,log_sum_of_spec_over_margin,True,499,1553,0.012910100631415844,5.6216667871922255e-06,0.00037552794674411416,0.23293745517730713,0.0008745226077735424,0.0008745226077735424,0.01836497522890568,0.008811877109110355,1600982594,0.009553098119795322,3,0.00010484200902283192,0.1034134179353714,-0.00013829648378305137
135,graceful-sponge-211,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.pacbayes_flatness,False,pacbayes_flatness,True,499,56,0.011277887038886549,1.7840172858996084e-06,0.00038289633812382817,0.2282735705375671,0.0006398645346052945,0.0006398645346052945,0.01343715563416481,0.008277103304862976,1600981085,0.005160052329301834,3,-9.181071072816847e-05,0.10640302300453186,0.0009950966341421008
136,confused-gorge-210,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.pacbayes_init,False,pacbayes_init,True,499,20,0.008695117197930813,6.304052021732787e-06,0.0002371183363720775,0.2790503203868866,0.0006585617084056139,0.0006585617084056139,0.013829795643687248,0.0019724261946976185,1600981028,0.011857369914650915,3,0.00029873254243284464,0.08402080088853836,-0.0004462563374545425
137,jolly-dream-209,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.path_norm_over_margin,False,path_norm_over_margin,True,499,1595,0.01370596420019865,6.9899756454105955e-06,0.0007953282911330462,0.2982079088687897,0.0008217321592383087,0.0008217321592383087,0.017256375402212143,0.006989323999732733,1600980974,0.010267050936818125,5,-0.0010337046114727857,0.06639419496059418,0.010768890380859377
138,helpful-shadow-207,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.pacbayes_mag_orig,False,pacbayes_mag_orig,True,499,1596,0.01593356393277645,1.2345279174041934e-05,0.0007085574325174093,0.2868139445781708,0.00112732604611665,0.00112732604611665,0.023673847317695618,0.008409922011196613,1600980975,0.015263925306499004,5,0.001600594725459814,0.01959540694952011,0.008627430535852909
139,neat-fog-203,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.pacbayes_mag_flatness,False,pacbayes_mag_flatness,True,499,1594,0.007971721701323986,4.7932744564604945e-06,0.0001738560968078673,0.265683650970459,0.0005762283108197153,0.0005762283108197153,0.012100794352591038,0.0026100685354322195,1600980973,0.009490725584328176,3,0.00010927702533081174,0.09485176205635072,-0.00016340783622581512
140,smooth-meadow-202,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.path_norm,False,path_norm,True,499,1584,0.0134821068495512,7.894534974184353e-06,0.0007334101246669888,0.29771050810813904,0.0008195784757845104,0.0008195784757845104,0.017211148515343666,0.005592825822532177,1600980963,0.011618322692811487,3,0.0006407042383216321,0.06417232751846313,-0.004811887629330158
141,peach-galaxy-203,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.pacbayes_orig,False,pacbayes_orig,True,499,1581,0.009532364085316658,8.077326128841378e-06,0.00025866099167615175,0.26947838068008423,0.0007566494168713689,0.0007566494168713689,0.015889637172222137,0.0035623335279524326,1600980960,0.012327304109930992,3,0.0003664767136797309,0.07864109426736832,-0.0005661599570885301
142,toasty-pine-204,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.pacbayes_mag_init,False,pacbayes_mag_init,True,499,1594,0.01566644199192524,1.2364456779323518e-05,0.0006868669879622757,0.286307156085968,0.00111566879786551,0.00111566879786551,0.02342904359102249,0.00812146719545126,1600980973,0.015307576395571232,5,0.001367963501252234,0.023612089455127716,0.008577249012887478
143,breezy-butterfly-202,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.log_spec_orig_main_fft,False,log_spec_orig_main,True,499,1569,0.017010007053613663,1.2238242561579682e-05,0.0008588753407821059,0.2912842929363251,0.001153495511971414,0.001153495511971414,0.024223405867815018,0.009993690066039562,1600980948,0.014229715801775455,5,0.006781002040952444,0.0,0.009029381908476353
